Job title,Company name,Location,posted,Experience,Career Level,Education Level,Salary,Job Categories,Skills and Tools,Job link,Company Link
IT Administrator,Mediascene,"6th of October, Giza, Egypt ",Posted 21 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,2500 to 3000 EGP Per Month,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | IT | Computer Systems | Computer Science | Security | System Administration,https://wuzzuf.net/jobs/p/RytFgrKwwyNm-IT-Administrator-Mediascene-Giza-Egypt?o=231&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Mediascene-Egypt-35104
Senior Network Engineer,e-finance,"6th of October, Giza, Egypt ",Posted 21 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,CCNP | Cisco | Communication | computer | Computer Engineering | Computer Science | Engineering | Information Technology (IT) | Software Development | Switching | Routing | ITIL,https://wuzzuf.net/jobs/p/wfeVOveqF2nu-Senior-Network-Engineer-e-finance-Giza-Egypt?o=232&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/e-finance-Egypt-2920
IT Technical Support Specialist (Work Will Be Allocated In Africa) 22001,Confidential Company,"Cairo, Egypt ",Posted 23 days ago,5 to 15 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | Computer Hardware | Installation | Networks | Hardware | LAN | WAN | Computer | Network | Servers | Virtualization | Network Security | Physical Security | Card Printing | Computer Science | IT | MCSA | Technical Support | System Administrator | Network Administrator | Customer Support | technical,https://wuzzuf.net/jobs/p/2w7hAoSRy4mE-IT-Technical-Support-Specialist-Work-Will-Be-Allocated-In-Africa-22001-Cairo-Egypt?o=233&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
React Native Developer,Yeshtery,"Rehab City, Cairo, Egypt ",Posted 29 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,React | Information Technology (IT) | React Native | Computer Science | Android | Agile | Design | Git | iOS | RESTful | Software Development | UI,https://wuzzuf.net/jobs/p/QwnkbCDddcTm-React-Native-Developer-Yeshtery-Cairo-Egypt?o=234&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Yeshtery-Egypt-80137
Senior Full Stack Developer 22001,Dimensions Information Technology,"Cairo, Egypt ",Posted 23 days ago,More than 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,C# | ASP.NET | SQL | .NET | MVC | Angular | Computer Science | Information Technology (IT) | Microsoft SQL Server | CSS | HTML | jQuery | ADO.NET | Software Development | Full Stack | Bootstrap | Front end | front-end | JavaScript | MongoDB | MySQL,https://wuzzuf.net/jobs/p/UeMUQG73NUz1-Senior-Full-Stack-Developer-22001-Dimensions-Information-Technology-Cairo-Egypt?o=235&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Dimensions-Information-Technology-United-Arab-Emirates-55093
Projects Planning & Management Engineer,Confidential Company,"Maadi, Cairo, Egypt ",Posted 16 days ago,4 to 9 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Project/Program Management | Engineering - Mechanical/Electrical | Engineering - Oil & Gas/Energy,Engineering | Project | Communication | Computer Science | Construction | Information Technology (IT) | Leadership | Management | MS Office | Project Management | PMP | Projects,https://wuzzuf.net/jobs/p/EEQC7LIaTJ1x-Projects-Planning-Management-Engineer-Cairo-Egypt?o=236&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Team Lead Senior Java Developer,Yeshtery,"Rehab City, Cairo, Egypt ",Posted 23 days ago,3 to 7 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Database | Computer Science | Communication skills | Information Technology (IT) | Spring | Java | Git | Engineering | Programming | Software Development | Software Engineering | Java EE,https://wuzzuf.net/jobs/p/S4fusbA3X9Px-Team-Lead-Senior-Java-Developer-Yeshtery-Cairo-Egypt?o=237&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Yeshtery-Egypt-80137
Backend Developer,Dar Al Handasah,"Smart Village, Giza, Egypt ",Posted 16 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Python | .Net | SQL | JavaScript | VB.net | Power BI | Azure | Thingsboard | REST | Computer Science | Information Technology (IT) | Programming | Software Development | Software Engineering,https://wuzzuf.net/jobs/p/5IvCXdR4CIlS-Backend-Developer-Dar-Al-Handasah-Giza-Egypt?o=238&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/-83067
IT Manager,Al-Nasser ,"6th of October, Giza, Egypt ",Posted 16 days ago,More than 3 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development,Information Technology (IT) | Computer Science | Installation | System Analysis | System Administration | Networks | Network Administration | Management | Software | Communication | Network Infrastructure | MS Dynamics 365 | Computer Hardware | IT,https://wuzzuf.net/jobs/p/0KFVXOR2oVhH-IT-Manager-Al-Nasser-Giza-Egypt?o=239&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Al-Nasser-Egypt-21269
Technical Writer,Confidential Company,"Maadi, Cairo, Egypt ",Posted 17 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Writing/Editorial | IT/Software Development | Engineering - Telecom/Technology,Software | Technical Writing | SDLC | Documentation | XML | Communication | Software Development | Communication skills | Information Technology (IT) | Writing | Computer Science,https://wuzzuf.net/jobs/p/6P798D7dB4Hu-Technical-Writer-Cairo-Egypt?o=240&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Junior Geomatics Engineer(Civil),Micro Engineering,"Heliopolis, Cairo, Egypt ",Posted 22 days ago,0 to 1 year,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Engineering - Construction/Civil/Architecture,Civil Engineering | CAD | Computer Science | Engineering | gps | Communication | Communication skills,https://wuzzuf.net/jobs/p/ADF0N4F5UMHS-Junior-Geomatics-EngineerCivil-Micro-Engineering-Cairo-Egypt?o=241&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/MEEG-Egypt-16608
IT Help Desk Technical Support,ALsultan Hypermarket,"6th of October, Giza, Egypt ",Posted 24 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Networking | Firewall | Help desk | Information Technology (IT) | Technical Support | Troubleshooting | Computer Science | IT | Maintenance | MCSE | Microsoft Office | LAN,https://wuzzuf.net/jobs/p/NLLV9xIJGoX1-IT-Help-Desk-Technical-Support-ALsultan-Hypermarket-Giza-Egypt?o=242&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/ALsultan Hypermarket-Egypt-82642
Java Full Stack Team Leader,Cashcall,"Maadi, Cairo, Egypt ",Posted 22 days ago,7 to 9 years,Manager ,Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Agile | Angular | Computer Science | Information Technology (IT) | Java | Spring | MVC | Scrum | Software Development,https://wuzzuf.net/jobs/p/54uJ9m96LKun-Java-Full-Stack-Team-Leader-Cashcall-Cairo-Egypt?o=243&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cash-Call-Egypt-39990
Toll Coordinator,Bluebell Pharmaceuticals ,"Maadi, Cairo, Egypt ",Posted 19 days ago,More than 2 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Manufacturing/Production | Quality | Pharmaceutical,Manufacturing | Production | Toll Manufacturing | Arabic | English | Derma | Pharmacy | Packaging | Microsoft Office | Cosmetic | Science | Pharmaceutical,https://wuzzuf.net/jobs/p/FJDszuRfmjMM-Toll-Coordinator-Bluebell-Pharmaceuticals-Cairo-Egypt?o=244&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Bluebell-Pharmaceuticals-Egypt-29144
Network Engineer,EGIC,"Manial, Cairo, Egypt ",Posted 24 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,network | Network Security | Computer Engineering | Information Technology (IT) | Computer Science | Engineering | Networking,https://wuzzuf.net/jobs/p/p97H8knVQNAN-Network-Engineer-EGIC-Cairo-Egypt?o=245&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/EGIC-10893
Senior Odoo implementer,Docuserv,"Cairo, Egypt ",Posted 17 days ago,More than 1 year,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, Commissions",IT/Software Development | Project/Program Management | Engineering - Telecom/Technology,Computer Science | ERP | Information Technology (IT) | Business Processes | English,https://wuzzuf.net/jobs/p/GLrCroSEchW0-Senior-Odoo-implementer-Docuserv-Cairo-Egypt?o=246&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Docuserv-Egypt-17248
Structural Design Engineer,CSCEC（Egypt – Alamein Downtown Towers project ),"Alamein, Matruh, Egypt ",Posted 18 days ago,5 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Engineering - Construction/Civil/Architecture | Creative/Design/Art,Structural Design | Construction | Revit | CAD | Building | Computer Science | Design | Civil | designing | Engineering | Experience | Information Technology (IT) | SOLID | structural | Structural Engineering,https://wuzzuf.net/jobs/p/vyTdYPXCQjjU-Structural-Design-Engineer-CSCEC（Egypt-–-Alamein-Downtown-Towers-project-Matruh-Egypt?o=247&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/CSCEC-Egypt-34050
Java Developer (Spring),Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical Insurance, Social Insurance, Learning Plans",IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information Technology (IT) | Engineering | Software Engineering | Software Development | Java Development | Design | Java EE | javaScript | J2EE | AJAX | Oracle | SQL | MongoDB | Hibernate | Spring MVC | JSF | PrimeFaces | Richfaces | Eclipse | TDD | BDD | GIT | Java | Software | Spring | MVC | iBATIS | ICEfaces | Computer Engineering,https://wuzzuf.net/jobs/p/YIANw4lKIaYm-Java-Developer-Spring-Cegedim-Cairo-Egypt?o=248&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Senior Automation Test Engineer - (Java),Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical Insurance, Social Insurance, Learning Plans",IT/Software Development | Quality | Engineering - Telecom/Technology,Agile | API | Computer Science | Information Technology (IT) | QA | Selenium | Software Testing | SQL | Testing | Automation Testing | BDD | Quality | Java | English,https://wuzzuf.net/jobs/p/JRz48RVmoGht-Senior-Automation-Test-Engineer---Java-Cegedim-Cairo-Egypt?o=249&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
"Integration Engineer ( Java, J2EE,Docker, Kubernetes, API, WebMethods)",ITS ,"Kuwait City, Kuwait ",Posted 24 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Engineering | Computer Science | Docker | Engineering | Information Technology (IT) | REST | SOAP | Software | Oracle,https://wuzzuf.net/jobs/p/py8jTKR3FKYv-Integration-Engineer-Java-J2EEDocker-Kubernetes-API-WebMethods-ITS-Kuwait-City-Kuwait?o=250&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/ITS-Egypt-29055
Front-End Developer ( Angular),Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Software Development | CSS | Angular | Software Engineering | Software | AngularJS | Engineering | Design | HTML5 | javaScript | Information Technology (IT) | Computer Engineering,https://wuzzuf.net/jobs/p/Zws0SquFKe1I-Front-End-Developer-Angular-Cegedim-Cairo-Egypt?o=251&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Senior Java Developer,Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,2 to 3 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical Insurance, Social Insurance, Learning Plans",IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information Technology (IT) | Engineering | Software Engineering | Software Development | Java Development | Design | Java EE | javaScript | J2EE | AJAX | Oracle | SQL | MongoDB | Hibernate | Spring MVC | JSF | PrimeFaces | Richfaces | Eclipse | TDD | BDD | GIT | Java | Software | Spring | MVC | iBATIS | ICEfaces,https://wuzzuf.net/jobs/p/Fz3Eh4wu2eJS-Senior-Java-Developer-Cegedim-Cairo-Egypt?o=252&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Frontend Developer(E-Business),Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical, Social",IT/Software Development | Engineering - Telecom/Technology,Computer Science | Computer Engineering | Information Technology (IT) | Frontend | E-Business | HTML | CSS | jQuery | javaScript | Design | HTML5 | CSS3 | Angular | Software Engineering | Software Development,https://wuzzuf.net/jobs/p/qElqMeD5bm4m-Frontend-DeveloperE-Business-Cegedim-Cairo-Egypt?o=253&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Senior Automation Test Engineer -(Java),Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical Insurance, Social Insurance, Learning Plans",IT/Software Development | Quality | Engineering - Telecom/Technology,Agile | API | Computer Science | Information Technology (IT) | QA | Selenium | Software Testing | SQL | Testing | Automation Testing | BDD | Quality | Java | English,https://wuzzuf.net/jobs/p/bVmttB1bJMp7-Senior-Automation-Test-Engineer--Java-Cegedim-Cairo-Egypt?o=254&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Senior Java Developer,Confidential Company,"Maadi, Cairo, Egypt ",Posted 23 days ago,More than 3 years,Experienced (Non-Manager),Bachelor's Degree,30000 to 40000 EGP Per Month,IT/Software Development | Engineering - Telecom/Technology,backend | API | Computer Science | Design | Development | Information Technology (IT) | Java | Software | Software Development | Software Engineering | Spring | RESTful | Microservices | Design Patterns,https://wuzzuf.net/jobs/p/vzR3NdID52pa-Senior-Java-Developer-Cairo-Egypt?o=255&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
IT Infrastructure Engineer,Efada Technology,"Cairo, Egypt ",Posted 28 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Computer Science | Information technology | Engineering | Technology | Servers | Telecom | Telecommunication,https://wuzzuf.net/jobs/p/6zSlkxyG9wjM-IT-Infrastructure-Engineer-Efada-Technology-Cairo-Egypt?o=256&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Efada-Technology-Egypt-14085
Cloud Solution Engineer - R&D,Link Datacenter,"Giza, Egypt ",Posted 25 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Azure | Cloud | Computer Engineering | Computer Science | Docker | Engineering | Information Technology (IT) | Linux | MySQL | Networking | Python | Troubleshooting,https://wuzzuf.net/jobs/p/ORsKVUR16qTo-Cloud-Solution-Engineer---RD-Link-Datacenter-Giza-Egypt?o=257&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Link-Datacenter-Egypt-23208
Senior Front End Developer,International Advanced ,"Nasr City, Cairo, Egypt ",Posted 25 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,APIs | JavaScript | HTML | CSS | Computer Science | Development | JSON | Information Technology (IT) | Software Development | Angular | Software,https://wuzzuf.net/jobs/p/x76LlE4K4u5U-Senior-Front-End-Developer-International-Advanced-Cairo-Egypt?o=258&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/International-Advanced-Egypt-58336
Senior Java Developer,Musala Soft,"Cairo, Egypt ",Posted 25 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Computer Science | computer | English | Information Technology (IT) | Java | Java EE | NoSQL | Software Development | Software Engineering | Spring Boot | Spring | SQL | AWS | Microservices,https://wuzzuf.net/jobs/p/zzMMPockPzx1-Senior-Java-Developer-Musala-Soft-Cairo-Egypt?o=259&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Musala-Soft-Egypt-63791
Senior React Developer,International Advanced ,"Nasr City, Cairo, Egypt ",Posted 25 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,Front end developer | Software Development | Computer Science,https://wuzzuf.net/jobs/p/PmbdUZMugdh3-Senior-React-Developer-International-Advanced-Cairo-Egypt?o=260&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/International-Advanced-Egypt-58336
Senior IT Systems & Network Admin,Confidential Company,"New Cairo, Cairo, Egypt ",Posted 30 days ago,5 to 10 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Communication | computer | Computer Engineering | Computer Science | Information Technology (IT) | Engineering | Networking | Troubleshooting | Vmware | WAN | Security | Linux | Network | Networks | VLANs,https://wuzzuf.net/jobs/p/l4b5Snn3Relm-Senior-IT-Systems-Network-Admin-Cairo-Egypt?o=261&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Intercultural Interpreter for Fur Language,Medecins Sans Frontieres,"Maadi, Cairo, Egypt ",Posted 21 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Education/Teaching,Culture | Translation | Education | Social Science | Teaching | English | Arabic | Fur Language,https://wuzzuf.net/jobs/p/KsA2E8CSYbXY-Intercultural-Interpreter-for-Fur-Language-Medecins-Sans-Frontieres-Cairo-Egypt?o=262&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Medecins-Sans-Frontieres-Egypt-16788
Intercultural Interpreter for Oromo/Amharic Languages,Medecins Sans Frontieres,"Maadi, Cairo, Egypt ",Posted 21 days ago,2 to 5 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Education/Teaching,Culture | Amharic | English | Arabic | Education | Social Sciences | Teaching | NGOS,https://wuzzuf.net/jobs/p/lVC6AnwgbAwX-Intercultural-Interpreter-for-OromoAmharic-Languages-Medecins-Sans-Frontieres-Cairo-Egypt?o=263&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Medecins-Sans-Frontieres-Egypt-16788
Intercultural Interpreter for Somali Language,Medecins Sans Frontieres,"Maadi, Cairo, Egypt ",Posted 21 days ago,2 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Education/Teaching,Culture | Translation | Social Science | Teaching | Education | Arabic | English | Somali,https://wuzzuf.net/jobs/p/Q998HjnwJB2j-Intercultural-Interpreter-for-Somali-Language-Medecins-Sans-Frontieres-Cairo-Egypt?o=264&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Medecins-Sans-Frontieres-Egypt-16788
Database Administrator,Perfect Presentation,"6th of October, Giza, Egypt ",Posted 2 months ago,5 to 7 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,Installation/Maintenance/Repair | IT/Software Development | Engineering - Telecom/Technology,Database | Database Administrator | DBA | Computer Science | Data Backup | Database Design | Information Technology (IT),https://wuzzuf.net/jobs/p/20bdQ07Rkb5C-Database-Administrator-Perfect-Presentation-Giza-Egypt?o=265&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/PERFECT-PRESENTAION-Egypt-10124
Process Engineer,makaremtex,"Abu Rawash, Giza, Egypt ",Posted 24 days ago,1 to 3 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,Manufacturing/Production | Project/Program Management | Engineering - Mechanical/Electrical,Process Engineer | English | Engineering | Computer Skills | Computer Science | Information Technology (IT) | Mechanical Engineering | Process | Communication,https://wuzzuf.net/jobs/p/HYXc0b0FtuGc-Process-Engineer-makaremtex-Giza-Egypt?o=266&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/makaremtex-Egypt-53103
Database Administrator,Egyptian Medical Syndicates Union,"Garden City, Cairo, Egypt ",Posted 2 months ago,5 to 15 years,Experienced (Non-Manager),Bachelor's Degree,"20000 to 35000 EGP Per Month, Competitive Salary",IT/Software Development | Engineering - Telecom/Technology,Oracle | PostgreSQL | SQL | Databases | DBA | ERP | NoSQL | Administration | Computer Science | Data | Information Technology (IT) | MongoDB | Monitoring | Server Administration,https://wuzzuf.net/jobs/p/9txtopQlonT0-Database-Administrator-Egyptian-Medical-Syndicates-Union-Cairo-Egypt?o=267&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/EMU-Egypt-35667
Part Time IT Specialist,Keswa,"Nasr City, Cairo, Egypt ",Posted 28 days ago,3 to 5 years,Experienced (Non-Manager),Bachelor's Degree,3000 to 4000 EGP Per Month,IT/Software Development,CCNA | Cloud | MCSA | MySQL | Linux | Information Technology (IT) | Computer Science,https://wuzzuf.net/jobs/p/ejOZTmx6NHKW-Part-Time-IT-Specialist-Keswa-Cairo-Egypt?o=268&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Keswa-Egypt-82175
Product Owner,Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 5 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical insurance, Social insurance, learning plans",IT/Software Development | Engineering - Telecom/Technology,Software Development | Healthcare Market | Project Management | Scrum | BDD | Engineering | Agile | Computer Science | PMP | Business Analysis | Computer Engineering | Information Technology (IT) | Kanban | Jira | Confluence | SaaS | Sales | Sales Skills | Behavior Driven Development | Atlassian,https://wuzzuf.net/jobs/p/V7tfqGxqfQF8-Product-Owner-Cegedim-Cairo-Egypt?o=269&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
[CGEG012] Product Owner,Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 6 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Sales/Retail | Engineering - Telecom/Technology,Software Development | Healthcare Market | Project Management | Scrum | BDD | Engineering | Agile | Computer Science | PMP | Business Analysis | Computer Engineering | Information Technology (IT) | Kanban | Jira | Confluence | SaaS | Sales | Sales Skills,https://wuzzuf.net/jobs/p/jaojOvQUVf62-CGEG012-Product-Owner-Cegedim-Cairo-Egypt?o=270&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Product Owner - Cairo,Cegedim,"New Cairo, Cairo, Egypt ",Posted 24 days ago,More than 6 years,Experienced (Non-Manager),Bachelor's Degree,"Confidential, Bonus, Medical insurance, Social insurance, learning plans",IT/Software Development | Engineering - Telecom/Technology,Software Development | Healthcare Market | Project Management | Scrum | BDD | Engineering | Agile | Computer Science | PMP | Business Analysis | Computer Engineering | Information Technology (IT) | Kanban | Jira | Confluence | SaaS | Sales | Sales Skills | Behavior Driven Development | Atlassian | Product Owner,https://wuzzuf.net/jobs/p/t6L9DIIiBU1f-Product-Owner---Cairo-Cegedim-Cairo-Egypt?o=271&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Cegedim-Egypt-35756
Junior PHP Developer,Lex,"San Stefano, Alexandria, Egypt ",Posted 22 days ago,1 to 4 years,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,MySQL | Computer Science | Docker | Laravel Framework | Laravel | Nginx | Elasticsearch | Logstash | Software Development | PHP | Agile | Angular | CSS | HTML | JavaScript | jQuery | React,https://wuzzuf.net/jobs/p/opLAVmoTL0PC-Junior-PHP-Developer-Lex-Alexandria-Egypt?o=272&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Lex-Egypt-79283
Information Security Senior Supervisor,Xceed,"Maadi, Cairo, Egypt ",Posted 2 months ago,More than 5 years,Manager ,Bachelor's Degree,"Confidential, Profit Share",IT/Software Development | Engineering - Telecom/Technology,Information Technology (IT) | Computer Science | Computer Engineering | Engineering | CISA | CISM | ISO | Communication | CISSP | English | SOC | ISO 27001 | GDPR | Compliance | Risk | Penetration | Data Protection | Arabic | Security | Risk Assessment | Information Security | Business Resilience | Management | PCI,https://wuzzuf.net/jobs/p/ckEo4yjQ4Y4a-Information-Security-Senior-Supervisor-Xceed-Cairo-Egypt?o=273&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Xceed-Egypt-9343
Intermediate PHP Developer,Confidential Company,"San Stefano, Alexandria, Egypt ",Posted 22 days ago,3 to 4 years,Experienced (Non-Manager),Bachelor's Degree,Confidential,IT/Software Development | Engineering - Telecom/Technology,PHP | laravel | Information Technology (IT) | Computer Science | Software Development | Software | MySQL | HTML | APIs | Full Stack | JavaScript | jQuery | CSS | Agile | Docker | grpc | Elasticsearch,https://wuzzuf.net/jobs/p/JVjbHY7Y1reN-Intermediate-PHP-Developer-Alexandria-Egypt?o=274&l=sp&t=sj&a=data science|search-v3|hpb|spbg,Confidential Company
Quality Assurance Lead,FlairsTech,"Maadi, Cairo, Egypt ",Posted 22 days ago,7 to 10 years,Manager ,Bachelor's Degree,"25000 to 35000 EGP Per Month, 10% increase per quarter",IT/Software Development | Quality | Engineering - Telecom/Technology,Agile | Software Development | Computer Science | Testing | Engineering | ISTQB | quality | Quality Control | Software Engineering | Selenium | Java | JIRA,https://wuzzuf.net/jobs/p/Vq3HSgLc1MVJ-Quality-Assurance-Lead-FlairsTech-Cairo-Egypt?o=275&l=sp&t=sj&a=data science|search-v3|hpb|spbg,https://wuzzuf.net/jobs/careers/Flairstech-Egypt-1631
